source,id,name,url
ORPHA,306431,Adult-onset immunodeficiency with anti-interferon-gamma autoantibodies,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=306431
ORPHA,306731,Sydenham chorea,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=306731
ORPHA,3143,Autoimmune polyendocrinopathy type 2,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3143
ORPHA,3198,Stiff person spectrum disorder,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3198
ORPHA,3261,Autoimmune lymphoproliferative syndrome,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3261
ORPHA,329918,C3 glomerulopathy,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=329918
ORPHA,331,Congenital factor XIII deficiency,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=331
ORPHA,3386,American trypanosomiasis,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3386
ORPHA,3453,Autoimmune polyendocrinopathy type 1,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3453
ORPHA,36258,Buerger disease,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=36258
ORPHA,36386,Hereditary sensory and autonomic neuropathy type 1,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=36386
ORPHA,36388,Paraneoplastic neurologic syndrome,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=36388
ORPHA,36426,Stevens-Johnson syndrome,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=36426
ORPHA,36913,Autoimmune hypoparathyroidism,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=36913
ORPHA,37042,Immune dysregulation-polyendocrinopathy-enteropathy-X-linked syndrome,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=37042
ORPHA,375,Anti-glomerular basement membrane disease,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=375
ORPHA,391,Classic Hodgkin lymphoma,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=391
ORPHA,391487,STAT1-related autoimmune enteropathy and endocrinopathy-susceptibility to chronic infections syndrome,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=391487
ORPHA,399,Huntington disease,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=399
ORPHA,411593,Insulin autoimmune syndrome,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=411593
ORPHA,420789,Autoimmune encephalopathy with parasomnia and obstructive sleep apnea,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=420789
ORPHA,43393,Lambert-Eaton myasthenic syndrome,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=43393
ORPHA,439167,Placental insufficiency,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=439167
ORPHA,439175,Pediatric arterial ischemic stroke,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=439175
ORPHA,443811,PGM3-CDG,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=443811
ORPHA,449395,IgG4-related kidney disease,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=449395
ORPHA,449400,IgG4-related aortitis,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=449400
ORPHA,449427,IgG4-related pachymeningitis,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=449427
ORPHA,454710,Anti-p200 pemphigoid,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=454710
ORPHA,464343,Catastrophic antiphospholipid syndrome,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=464343
ORPHA,464370,Neonatal alloimmune neutropenia,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=464370
ORPHA,46486,Mucous membrane pemphigoid,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=46486
ORPHA,46487,Epidermolysis bullosa acquisita,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=46487
ORPHA,46488,Linear IgA dermatosis,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=46488
ORPHA,48377,Subcorneal pustular dermatosis,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=48377
ORPHA,48435,Postinfectious vasculitis,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=48435
ORPHA,486,Autosomal dominant severe congenital neutropenia,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=486
ORPHA,49041,IgG4-related retroperitoneal fibrosis,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=49041
ORPHA,522037,Primary autoimmune enteropathy,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=522037
ORPHA,525731,Pediatric-onset Graves disease,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=525731
ORPHA,536,Systemic lupus erythematosus,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=536
ORPHA,542643,Livedoid vasculopathy,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=542643
ORPHA,54370,Primary membranoproliferative glomerulonephritis,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=54370
ORPHA,555,NON RARE IN EUROPE: Celiac disease,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=555
ORPHA,562639,Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=562639
ORPHA,563576,Autoimmune hepatitis type 1,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=563576
ORPHA,563581,Autoimmune hepatitis type 2,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=563581
ORPHA,589,Myasthenia gravis,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=589
ORPHA,590,Congenital myasthenic syndrome,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=590
ORPHA,592850,Neuromyelitis optica spectrum disorder with anti-AQP4 antibodies,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=592850
ORPHA,599495,Acquired factor VII deficiency,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=599495
ORPHA,60,Alpha-1-antitrypsin deficiency,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=60
ORPHA,611,Inclusion body myositis,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=611
ORPHA,622014,Autoimmune encephalitis,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=622014
ORPHA,623615,Autoimmune limbic encephalitis,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=623615
ORPHA,623626,Paraneoplastic cerebellar degeneration,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=623626
ORPHA,623638,Immune-mediated cerebellar ataxia,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=623638
ORPHA,624259,Non-specific autoimmune cerebellar ataxia with characteristic antibodies,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=624259
ORPHA,63455,Paraneoplastic pemphigus,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=63455
ORPHA,639,Polyneuropathy associated with IgM monoclonal gammopathy with anti-MAG,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=639
ORPHA,641,Multifocal motor neuropathy,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=641
ORPHA,641350,Immunotherapy induced hypophysitis,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=641350
ORPHA,645617,Amyopathic dermatomyositis,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=645617
ORPHA,64743,Hepatoportal sclerosis,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=64743
ORPHA,64744,IgG4-related thyroid disease,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=64744
ORPHA,66624,PANDAS,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=66624
ORPHA,703,Bullous pemphigoid,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=703
ORPHA,704,Pemphigus vulgaris,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=704
ORPHA,70578,Adult acute respiratory distress syndrome,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=70578
ORPHA,70591,Chronic thromboembolic pulmonary hypertension,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=70591
ORPHA,71211,Neuromyelitis optica spectrum disorder,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=71211
ORPHA,71275,Rh deficiency syndrome,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=71275
ORPHA,71505,Cancer-associated retinopathy,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=71505
ORPHA,732,Polymyositis,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=732
ORPHA,747,Autoimmune pulmonary alveolar proteinosis,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=747
ORPHA,781,Q fever,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=781
ORPHA,79078,IgG4-related dacryoadenitis and sialadenitis,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79078
ORPHA,79086,Acquired generalized lipodystrophy,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79086
ORPHA,79099,Interstitial granulomatous dermatitis with arthritis,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79099
ORPHA,79138,Bickerstaff brainstem encephalitis,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79138
ORPHA,79481,Pemphigus foliaceus,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79481
ORPHA,79669,Autoimmune bullous skin disease,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79669
ORPHA,797,Sarcoidosis,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=797
ORPHA,80,Antiphospholipid syndrome,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=80
ORPHA,801,Scleroderma,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=801
ORPHA,802,NON RARE IN EUROPE: Multiple sclerosis,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=802
ORPHA,809,Mixed connective tissue disease,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=809
ORPHA,81,Antisynthetase syndrome,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=81
ORPHA,820,Sneddon syndrome,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=820
ORPHA,825,NON RARE IN EUROPE: Ankylosing spondylitis,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=825
ORPHA,83467,Morvan syndrome,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=83467
ORPHA,83597,Acute disseminated encephalomyelitis,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=83597
ORPHA,84142,Isaacs syndrome,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=84142
ORPHA,85138,Addison disease,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=85138
ORPHA,85435,Rheumatoid factor-positive polyarticular juvenile idiopathic arthritis,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=85435
ORPHA,85458,Cerebral Amyloid Angiopathy,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=85458
ORPHA,90033,"Autoimmune hemolytic anemia, warm type",https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90033
ORPHA,90035,Paroxysmal cold hemoglobinuria,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90035
ORPHA,90060,Diffuse alveolar hemorrhage,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90060
ORPHA,90280,Chilblain lupus,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90280
ORPHA,90283,Lupus erythematosus tumidus,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90283
ORPHA,90290,CREST syndrome,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90290
ORPHA,90291,Systemic sclerosis,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90291
ORPHA,91414,Pilomatrixoma,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91414
ORPHA,93126,Pauci-immune glomerulonephritis,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93126
ORPHA,93552,Pediatric systemic lupus erythematosus,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93552
ORPHA,93585,Immune-mediated thrombotic thrombocytopenic purpura,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93585
ORPHA,95506,Primary hypophysitis,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95506
ORPHA,95512,Adenohypophysitis,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95512
ORPHA,95715,Congenital hypothyroidism due to transplacental passage of TSH-binding inhibitory antibodies,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95715
ORPHA,95719,Thyroid hemiagenesis,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95719
ORPHA,97275,Encephalitis,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97275
ORPHA,97560,Primary membranous glomerulonephritis,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97560
ORPHA,97563,Pauci-immune glomerulonephritis with ANCA,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97563
ORPHA,98300,Idiopathic interstitial pneumonia,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98300
ORPHA,98375,Autoimmune hemolytic anemia,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98375
ORPHA,98482,Idiopathic inflammatory myopathy,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98482
ORPHA,98835,Acute undifferentiated leukemia,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98835
ORPHA,98878,Hemophilia A,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98878
ORPHA,98879,Hemophilia B,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98879
ORPHA,98919,Miller Fisher syndrome,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98919
ORPHA,99147,Acquired von Willebrand syndrome,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99147
ORPHA,99867,Thymoma,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99867
ORPHA,99922,Ocular cicatricial pemphigoid,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99922
ORPHA,99931,Idiopathic pulmonary hemosiderosis,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99931
ORPHA,99977,Squamous cell carcinoma of the esophagus,https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99977
ChEBI,CHEBI:134541,phosphatidylserine 16:0/18:1,https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:134541
ChEBI,CHEBI:16337,phosphatidic acid,https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:16337
ChEBI,CHEBI:18318,galactosylceramide sulfate,https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:18318
ChEBI,CHEBI:191904,GM4(d18:1/16:0),https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:191904
ChEBI,CHEBI:26739,sphingolipid,https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:26739
ChEBI,CHEBI:28494,cardiolipin,https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:28494
ChEBI,CHEBI:28874,phosphatidylinositol,https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:28874
ChEBI,CHEBI:28892,ganglioside,https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:28892
ChEBI,CHEBI:4705,double-stranded DNA,https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:4705
ChEBI,CHEBI:60327,ganglioside GM2 (18:0),https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:60327
ChEBI,CHEBI:60523,phosphatidylglycerol(1-),https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:60523
ChEBI,CHEBI:60913,ganglioside GT1b,https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:60913
ChEBI,CHEBI:61048,ganglioside GM1,https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:61048
ChEBI,CHEBI:64482,phosphatidylcholine,https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:64482
ChEBI,CHEBI:78445,alpha-N-acetylneuraminosyl-(2->3)-beta-D-galactosyl-(1->3)-N-acetyl-beta-D-galactosaminyl-(1->4)-[alpha-N-acetylneuraminosyl-(2->3)]-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1')-N-acylsphingosine(2-),https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:78445
ChEBI,CHEBI:78447,alpha-Neu5Ac-(2->8)-alpha-Neu5Ac-(2->3)-beta-Gal-(1->3)-beta-GalNAc-(1->4)-[alpha-Neu5Ac-(2->3)]-beta-Gal-(1->4)-beta-Glc-(1<->1')-Cer(3-),https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:78447
ChEBI,CHEBI:78455,alpha-Neu5Ac-(2->8)-alpha-Neu5Ac-(2->3)-beta-Gal-(1->3)-beta-GalNAc-(1->4)-[alpha-Neu5Ac-(2->8)-alpha-Neu5Ac-(2->3)]-beta-Gal-(1->4)-beta-Glc-(1<->1')-Cer(d18:1)(4-),https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:78455
ChEBI,CHEBI:84118,ganglioside GM3,https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:84118
ChEBI,CHEBI:87785,beta-Gal-(1->3)-beta-GalNAc-(1->4)-[alpha-Neu5Ac-(2->8)-alpha-Neu5Ac-(2->3)]-beta-Gal-(1->4)-beta-Glc-(1<->1')-Cer(2-),https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:87785
LOINC,LP102315-1,PM-SCL-100 Ab,https://loinc.org/LP102315-1
LOINC,LP102618-8,Aquaporin 4 water channel Ab,https://loinc.org/LP102618-8
LOINC,LP113605-2,Liver kidney microsomal 2 Ab,https://loinc.org/LP113605-2
LOINC,LP113682-1,DNA double strand Ab.IgM,https://loinc.org/LP113682-1
LOINC,LP113966-8,Pituitary Ab,https://loinc.org/LP113966-8
LOINC,LP113980-9,Muscle specific receptor tyrosine kinase Ab.IgG,https://loinc.org/LP113980-9
LOINC,LP135594-2,Heat shock protein 60 Ab,https://loinc.org/LP135594-2
LOINC,LP135731-0,Enterocyte Ab.IgG,https://loinc.org/LP135731-0
LOINC,LP139951-0,Ma1 Ab,https://loinc.org/LP139951-0
LOINC,LP14300-5,C3 nephritic factor,https://loinc.org/LP14300-5
LOINC,LP157205-8,PM-SCL-75 Ab,https://loinc.org/LP157205-8
LOINC,LP157208-2,Platelet-derived growth factor receptor Ab,https://loinc.org/LP157208-2
LOINC,LP157213-2,Centromere protein A Ab,https://loinc.org/LP157213-2
LOINC,LP16006-6,Lupus anticoagulant,https://loinc.org/LP16006-6
LOINC,LP16679-0,Cold agglutinin,https://loinc.org/LP16679-0
LOINC,LP16738-4,Rheumatoid factor,https://loinc.org/LP16738-4
LOINC,LP172674-6,Phospholipase A2 receptor Ab.IgG,https://loinc.org/LP172674-6
LOINC,LP17724-3,Neutrophil cytoplasmic Ab.classic,https://loinc.org/LP17724-3
LOINC,LP17725-0,Neutrophil cytoplasmic Ab.perinuclear,https://loinc.org/LP17725-0
LOINC,LP17850-6,Rheumatoid factor IgM,https://loinc.org/LP17850-6
LOINC,LP189700-0,Parotid secretory protein Ab.IgM,https://loinc.org/LP189700-0
LOINC,LP189706-7,Carbonic anhydrase 6 Ab.IgM,https://loinc.org/LP189706-7
LOINC,LP200571-0,N-methyl-D-aspartate receptor Ab.IgG,https://loinc.org/LP200571-0
LOINC,LP200572-8,N-methyl-D-aspartate receptor Ab,https://loinc.org/LP200572-8
LOINC,LP201204-7,RNA polymerase III Ab.IgG,https://loinc.org/LP201204-7
LOINC,LP20752-9,Nuclear Ab,https://loinc.org/LP20752-9
LOINC,LP208568-8,Carbonic anhydrase 2 Ab,https://loinc.org/LP208568-8
LOINC,LP21197-6,Phospholipid Ab,https://loinc.org/LP21197-6
LOINC,LP21200-8,Direct antiglobulin test,https://loinc.org/LP21200-8
LOINC,LP21333-7,Cardiolipin Ab,https://loinc.org/LP21333-7
LOINC,LP220339-8,Nuclear Ab.IgG pattern.multiple nuclear dots,https://loinc.org/LP220339-8
LOINC,LP220363-8,3-Hydroxy-3-Methylglutaryl-coenzyme A reductase Ab,https://loinc.org/LP220363-8
LOINC,LP220368-7,SUMO-activating enzyme subunit 1 Ab,https://loinc.org/LP220368-7
LOINC,LP220369-5,SUMO-activating enzyme subunit 2 Ab,https://loinc.org/LP220369-5
LOINC,LP220404-0,MDA5 Ab,https://loinc.org/LP220404-0
LOINC,LP220408-1,Titin Ab,https://loinc.org/LP220408-1
LOINC,LP222122-6,Dopamine receptor D1 Ab,https://loinc.org/LP222122-6
LOINC,LP228216-0,Cyclic citrullinated peptide Ab.IgA,https://loinc.org/LP228216-0
LOINC,LP228217-8,Cyclic citrullinated peptide Ab.IgA+IgG,https://loinc.org/LP228217-8
LOINC,LP230192-9,Glutamate decarboxylase Ab,https://loinc.org/LP230192-9
LOINC,LP230324-8,Mi-2 beta Ab,https://loinc.org/LP230324-8
LOINC,LP230327-1,Mi-2 alpha Ab,https://loinc.org/LP230327-1
LOINC,LP230510-2,Glutamate decarboxylase 65 Ab.IgG,https://loinc.org/LP230510-2
LOINC,LP230511-0,MDA5 Ab.IgG,https://loinc.org/LP230511-0
LOINC,LP231891-5,Myelin oligodendrocyte glycoprotein Ab,https://loinc.org/LP231891-5
LOINC,LP231892-3,Myelin oligodendrocyte glycoprotein Ab.IgG,https://loinc.org/LP231892-3
LOINC,LP232476-4,Liver cytosol Ab.IgG,https://loinc.org/LP232476-4
LOINC,LP247735-6,Mitochondria Ab.IgG,https://loinc.org/LP247735-6
LOINC,LP266571-1,p53 Ab,https://loinc.org/LP266571-1
LOINC,LP268267-4,Myelin oligodendrocyte glycoprotein Ab.IgG1,https://loinc.org/LP268267-4
LOINC,LP28760-4,Platelet Ab,https://loinc.org/LP28760-4
LOINC,LP31536-3,Rheumatoid factor IgA,https://loinc.org/LP31536-3
LOINC,LP31537-1,Rheumatoid factor IgG,https://loinc.org/LP31537-1
LOINC,LP34191-4,Neutrophil cytoplasmic Ab.atypical,https://loinc.org/LP34191-4
LOINC,LP36918-8,21-hydroxylase Ab,https://loinc.org/LP36918-8
LOINC,LP36947-7,Acetylcholine receptor Ab,https://loinc.org/LP36947-7
LOINC,LP37039-2,Amphiphysin Ab,https://loinc.org/LP37039-2
LOINC,LP37207-5,Bactericidal permeability increasing protein Ab,https://loinc.org/LP37207-5
LOINC,LP37264-6,Beta 2 glycoprotein 1 Ab,https://loinc.org/LP37264-6
LOINC,LP37265-3,Beta 2 glycoprotein 1 Ab.IgA,https://loinc.org/LP37265-3
LOINC,LP37266-1,Beta 2 glycoprotein 1 Ab.IgG,https://loinc.org/LP37266-1
LOINC,LP37267-9,Beta 2 glycoprotein 1 Ab.IgM,https://loinc.org/LP37267-9
LOINC,LP37536-7,Cardiolipin Ab.IgA,https://loinc.org/LP37536-7
LOINC,LP37537-5,Cardiolipin Ab.IgG,https://loinc.org/LP37537-5
LOINC,LP37538-3,Cardiolipin Ab.IgM,https://loinc.org/LP37538-3
LOINC,LP37577-1,Centromere Ab,https://loinc.org/LP37577-1
LOINC,LP37578-9,Centromere Ab.IgG,https://loinc.org/LP37578-9
LOINC,LP37725-6,Coagulation factor VIII Ab,https://loinc.org/LP37725-6
LOINC,LP37859-3,Cyclic citrullinated peptide Ab,https://loinc.org/LP37859-3
LOINC,LP37860-1,Cyclic citrullinated peptide Ab.IgG,https://loinc.org/LP37860-1
LOINC,LP37925-2,Desmoglein 1 Ab,https://loinc.org/LP37925-2
LOINC,LP37926-0,Desmoglein 3 Ab,https://loinc.org/LP37926-0
LOINC,LP37936-9,DNA double strand Ab,https://loinc.org/LP37936-9
LOINC,LP37937-7,DNA double strand Ab.IgG,https://loinc.org/LP37937-7
LOINC,LP37949-2,Donath Landsteiner Ab,https://loinc.org/LP37949-2
LOINC,LP38097-9,Erythrocyte Ab,https://loinc.org/LP38097-9
LOINC,LP38121-7,Extractable nuclear Ab,https://loinc.org/LP38121-7
LOINC,LP38243-9,Gliadin Ab,https://loinc.org/LP38243-9
LOINC,LP38248-8,Glomerular basement membrane Ab.IgG,https://loinc.org/LP38248-8
LOINC,LP38249-6,Glomerular basement membrane Ab,https://loinc.org/LP38249-6
LOINC,LP38251-2,Glutamate decarboxylase 65 Ab,https://loinc.org/LP38251-2
LOINC,LP38402-1,Histone Ab,https://loinc.org/LP38402-1
LOINC,LP38697-6,Insulin Ab,https://loinc.org/LP38697-6
LOINC,LP38702-4,Insulin receptor Ab,https://loinc.org/LP38702-4
LOINC,LP38708-1,Interferon beta Ab,https://loinc.org/LP38708-1
LOINC,LP38711-5,Intrinsic factor Ab,https://loinc.org/LP38711-5
LOINC,LP38765-1,Ku Ab,https://loinc.org/LP38765-1
LOINC,LP38957-4,Liver cytosol Ab,https://loinc.org/LP38957-4
LOINC,LP38958-2,Liver kidney microsomal Ab,https://loinc.org/LP38958-2
LOINC,LP38959-0,Liver kidney microsomal 1 Ab,https://loinc.org/LP38959-0
LOINC,LP38960-8,Liver kidney microsomal 1 Ab.IgG,https://loinc.org/LP38960-8
LOINC,LP39015-0,Mi-2 Ab,https://loinc.org/LP39015-0
LOINC,LP39022-6,Mitochondria Ab,https://loinc.org/LP39022-6
LOINC,LP39023-4,Mitochondria M2 Ab,https://loinc.org/LP39023-4
LOINC,LP39024-2,Mitochondria M2 Ab.IgG,https://loinc.org/LP39024-2
LOINC,LP39057-2,Muscle specific receptor tyrosine kinase Ab,https://loinc.org/LP39057-2
LOINC,LP39124-0,Myelin associated glycoprotein Ab,https://loinc.org/LP39124-0
